  0.466667E+00  0.155556E+01  0.100398E+03  0.194899E-02  0.721808E+03  0.645550E-02  0.486530E+03  0.961730E+00  0.721744E+03  0.103932E+03  0.984222E+00  0.107491E-01  0.225328E-04  0.198627E+03  0.819529E-02  0.401154E-01  0.907460E-04  0.570357E+03  0.182122E-03  0.995599E+00  0.374203E-02  0.197906E+03  0.648563E+03  0.656436E+03  0.515745E+03  0.110730E+03  0.213761E+03  0.998788E+02
  0.488889E+00  0.155556E+01  0.102029E+03  0.217511E-02  0.722089E+03  0.715582E-02  0.484265E+03  0.959310E+00  0.722095E+03  0.103936E+03  0.984238E+00  0.107354E-01  0.247696E-04  0.198640E+03  0.818583E-02  0.400672E-01  0.998586E-04  0.571154E+03  0.181468E-03  0.995232E+00  0.411167E-02  0.197925E+03  0.648560E+03  0.656435E+03  0.515649E+03  0.110728E+03  0.213755E+03  0.960751E+02
  0.511111E+00  0.155556E+01  0.103693E+03  0.241460E-02  0.722389E+03  0.788693E-02  0.482152E+03  0.956860E+00  0.722467E+03  0.103939E+03  0.984255E+00  0.107210E-01  0.270987E-04  0.198654E+03  0.817581E-02  0.400161E-01  0.109354E-03  0.571991E+03  0.180786E-03  0.994848E+00  0.449786E-02  0.197945E+03  0.648558E+03  0.656434E+03  0.515547E+03  0.110727E+03  0.213750E+03  0.924190E+02
  0.533333E+00  0.155556E+01  0.105388E+03  0.266707E-02  0.722707E+03  0.864556E-02  0.480197E+03  0.954378E+00  0.722860E+03  0.103943E+03  0.984273E+00  0.107058E-01  0.295153E-04  0.198668E+03  0.816521E-02  0.399622E-01  0.119212E-03  0.572868E+03  0.180075E-03  0.994448E+00  0.490026E-02  0.197965E+03  0.648555E+03  0.656433E+03  0.515439E+03  0.110725E+03  0.213744E+03  0.889086E+02
  0.555556E+00  0.155556E+01  0.107114E+03  0.293201E-02  0.723046E+03  0.942808E-02  0.478407E+03  0.951859E+00  0.723275E+03  0.103947E+03  0.984292E+00  0.106897E-01  0.320141E-04  0.198682E+03  0.815400E-02  0.399054E-01  0.129409E-03  0.573786E+03  0.179337E-03  0.994032E+00  0.531847E-02  0.197987E+03  0.648552E+03  0.656432E+03  0.515325E+03  0.110723E+03  0.213738E+03  0.855405E+02
  0.400000E+00  0.161111E+01  0.942239E+02  0.194459E-02  0.690353E+03  0.727684E-02  0.457078E+03  0.971587E+00  0.690377E+03  0.103732E+03  0.982750E+00  0.118314E-01  0.241434E-04  0.197803E+03  0.905758E-02  0.441921E-01  0.993639E-04  0.548236E+03  0.224751E-03  0.996156E+00  0.303677E-02  0.197008E+03  0.648686E+03  0.656466E+03  0.520581E+03  0.110998E+03  0.213547E+03  0.113613E+03
  0.422222E+00  0.161111E+01  0.955044E+02  0.221399E-02  0.690567E+03  0.825613E-02  0.454296E+03  0.969460E+00  0.690681E+03  0.103735E+03  0.982763E+00  0.118189E-01  0.270169E-04  0.197814E+03  0.904985E-02  0.441488E-01  0.111363E-03  0.548936E+03  0.224007E-03  0.995803E+00  0.339147E-02  0.197026E+03  0.648684E+03  0.656465E+03  0.520503E+03  0.110997E+03  0.213542E+03  0.109946E+03
  0.444444E+00  0.161111E+01  0.968140E+02  0.250403E-02  0.690797E+03  0.930006E-02  0.451655E+03  0.967314E+00  0.691005E+03  0.103738E+03  0.982778E+00  0.118057E-01  0.300464E-04  0.197826E+03  0.904163E-02  0.441027E-01  0.124034E-03  0.549676E+03  0.223224E-03  0.995432E+00  0.376557E-02  0.197045E+03  0.648682E+03  0.656464E+03  0.520419E+03  0.110995E+03  0.213537E+03  0.106381E+03
  0.466667E+00  0.161111E+01  0.981506E+02  0.281473E-02  0.691043E+03  0.104054E-01  0.449162E+03  0.965148E+00  0.691350E+03  0.103741E+03  0.982792E+00  0.117916E-01  0.332272E-04  0.197838E+03  0.903290E-02  0.440538E-01  0.137356E-03  0.550457E+03  0.222403E-03  0.995041E+00  0.415884E-02  0.197065E+03  0.648680E+03  0.656463E+03  0.520330E+03  0.110993E+03  0.213532E+03  0.102923E+03
  0.488889E+00  0.161111E+01  0.995125E+02  0.314596E-02  0.691308E+03  0.115681E-01  0.446820E+03  0.962959E+00  0.691717E+03  0.103745E+03  0.982808E+00  0.117768E-01  0.365538E-04  0.197851E+03  0.902363E-02  0.440019E-01  0.151306E-03  0.551279E+03  0.221545E-03  0.994632E+00  0.457100E-02  0.197085E+03  0.648678E+03  0.656462E+03  0.520236E+03  0.110991E+03  0.213527E+03  0.995736E+02
  0.511111E+00  0.161111E+01  0.100898E+03  0.349742E-02  0.691590E+03  0.127825E-01  0.444637E+03  0.960745E+00  0.692106E+03  0.103748E+03  0.982825E+00  0.117611E-01  0.400200E-04  0.197864E+03  0.901379E-02  0.439471E-01  0.165855E-03  0.552142E+03  0.220650E-03  0.994204E+00  0.500170E-02  0.197107E+03  0.648675E+03  0.656461E+03  0.520137E+03  0.110990E+03  0.213522E+03  0.963336E+02
  0.533333E+00  0.161111E+01  0.102308E+03  0.386861E-02  0.691892E+03  0.140424E-01  0.442618E+03  0.958502E+00  0.692518E+03  0.103751E+03  0.982843E+00  0.117446E-01  0.436182E-04  0.197878E+03  0.900337E-02  0.438891E-01  0.180970E-03  0.553046E+03  0.219718E-03  0.993759E+00  0.545056E-02  0.197129E+03  0.648672E+03  0.656460E+03  0.520032E+03  0.110988E+03  0.213516E+03  0.932018E+02
  0.555556E+00  0.161111E+01  0.103739E+03  0.425881E-02  0.692216E+03  0.153401E-01  0.440769E+03  0.956228E+00  0.692954E+03  0.103755E+03  0.982862E+00  0.117271E-01  0.473403E-04  0.197892E+03  0.899231E-02  0.438280E-01  0.196612E-03  0.553992E+03  0.218751E-03  0.993295E+00  0.591714E-02  0.197152E+03  0.648670E+03  0.656459E+03  0.519921E+03  0.110986E+03  0.213509E+03  0.901759E+02
  0.577778E+00  0.161111E+01  0.105194E+03  0.466709E-02  0.692561E+03  0.166669E-01  0.439096E+03  0.953917E+00  0.693413E+03  0.103759E+03  0.982882E+00  0.117088E-01  0.511767E-04  0.197906E+03  0.898059E-02  0.437635E-01  0.212738E-03  0.554979E+03  0.217749E-03  0.992815E+00  0.640094E-02  0.197177E+03  0.648667E+03  0.656458E+03  0.519804E+03  0.110984E+03  0.213503E+03  0.872526E+02
  0.400000E+00  0.166667E+01  0.925989E+02  0.271444E-02  0.663993E+03  0.116233E-01  0.424782E+03  0.973969E+00  0.664409E+03  0.103562E+03  0.981376E+00  0.128496E-01  0.343347E-04  0.197083E+03  0.986990E-02  0.480521E-01  0.145192E-03  0.531050E+03  0.268471E-03  0.995700E+00  0.334031E-02  0.196236E+03  0.648784E+03  0.656491E+03  0.524539E+03  0.111241E+03  0.213331E+03  0.115882E+03
  0.422222E+00  0.166667E+01  0.936070E+02  0.309501E-02  0.664180E+03  0.132497E-01  0.421919E+03  0.972035E+00  0.664725E+03  0.103565E+03  0.981388E+00  0.128363E-01  0.384587E-04  0.197093E+03  0.986291E-02  0.480067E-01  0.162942E-03  0.531771E+03  0.267521E-03  0.995312E+00  0.373175E-02  0.196256E+03  0.648782E+03  0.656490E+03  0.524462E+03  0.111239E+03  0.213326E+03  0.112877E+03
  0.444444E+00  0.166667E+01  0.946302E+02  0.350542E-02  0.664381E+03  0.149895E-01  0.419202E+03  0.970084E+00  0.665063E+03  0.103568E+03  0.981401E+00  0.128222E-01  0.428111E-04  0.197104E+03  0.985547E-02  0.479583E-01  0.181713E-03  0.532534E+03  0.266522E-03  0.994902E+00  0.414475E-02  0.196276E+03  0.648780E+03  0.656489E+03  0.524380E+03  0.111238E+03  0.213321E+03  0.109946E+03
  0.466667E+00  0.166667E+01  0.956670E+02  0.394579E-02  0.664597E+03  0.168363E-01  0.416638E+03  0.968116E+00  0.665423E+03  0.103570E+03  0.981415E+00  0.128073E-01  0.473854E-04  0.197116E+03  0.984755E-02  0.479070E-01  0.201475E-03  0.533339E+03  0.265475E-03  0.994471E+00  0.457904E-02  0.196298E+03  0.648778E+03  0.656488E+03  0.524292E+03  0.111236E+03  0.213316E+03  0.107093E+03
  0.488889E+00  0.166667E+01  0.967160E+02  0.441598E-02  0.664828E+03  0.187812E-01  0.414231E+03  0.966129E+00  0.665805E+03  0.103573E+03  0.981429E+00  0.127915E-01  0.521736E-04  0.197127E+03  0.983912E-02  0.478525E-01  0.222192E-03  0.534186E+03  0.264380E-03  0.994020E+00  0.503432E-02  0.196320E+03  0.648776E+03  0.656487E+03  0.524200E+03  0.111234E+03  0.213311E+03  0.104318E+03
  0.511111E+00  0.166667E+01  0.977765E+02  0.491562E-02  0.665076E+03  0.208132E-01  0.411987E+03  0.964120E+00  0.666209E+03  0.103576E+03  0.981445E+00  0.127749E-01  0.571667E-04  0.197139E+03  0.983021E-02  0.477952E-01  0.243823E-03  0.535074E+03  0.263239E-03  0.993548E+00  0.551022E-02  0.196343E+03  0.648773E+03  0.656486E+03  0.524103E+03  0.111232E+03  0.213305E+03  0.101622E+03
  0.533333E+00  0.166667E+01  0.988485E+02  0.544402E-02  0.665342E+03  0.229187E-01  0.409911E+03  0.962087E+00  0.666636E+03  0.103580E+03  0.981461E+00  0.127574E-01  0.623538E-04  0.197152E+03  0.982077E-02  0.477347E-01  0.266316E-03  0.536003E+03  0.262053E-03  0.993055E+00  0.600630E-02  0.196367E+03  0.648771E+03  0.656485E+03  0.524000E+03  0.111230E+03  0.213300E+03  0.990025E+02
  0.555556E+00  0.166667E+01  0.999322E+02  0.600021E-02  0.665629E+03  0.250818E-01  0.408010E+03  0.960025E+00  0.667086E+03  0.103583E+03  0.981479E+00  0.127390E-01  0.677223E-04  0.197165E+03  0.981072E-02  0.476709E-01  0.289612E-03  0.536975E+03  0.260821E-03  0.992544E+00  0.652207E-02  0.196392E+03  0.648768E+03  0.656484E+03  0.523892E+03  0.111228E+03  0.213293E+03  0.964563E+02
  0.577778E+00  0.166667E+01  0.101029E+03  0.658289E-02  0.665937E+03  0.272845E-01  0.406290E+03  0.957932E+00  0.667560E+03  0.103586E+03  0.981497E+00  0.127196E-01  0.732581E-04  0.197178E+03  0.980001E-02  0.476036E-01  0.313642E-03  0.537990E+03  0.259547E-03  0.992013E+00  0.705694E-02  0.196417E+03  0.648765E+03  0.656483E+03  0.523778E+03  0.111226E+03  0.213287E+03  0.939795E+02
  0.555556E+00  0.172222E+01  0.956115E+02  0.823885E-02  0.642229E+03  0.416237E-01  0.379145E+03  0.963352E+00  0.644704E+03  0.103428E+03  0.980140E+00  0.137258E-01  0.942655E-04  0.196492E+03  0.106105E-01  0.514383E-01  0.416046E-03  0.522161E+03  0.305176E-03  0.991779E+00  0.713264E-02  0.195695E+03  0.648852E+03  0.656507E+03  0.527378E+03  0.111453E+03  0.213089E+03  0.104965E+03
  0.577778E+00  0.172222E+01  0.962796E+02  0.904729E-02  0.642476E+03  0.453114E-01  0.377387E+03  0.961450E+00  0.645194E+03  0.103431E+03  0.980156E+00  0.137057E-01  0.102044E-03  0.196504E+03  0.106016E-01  0.513694E-01  0.451010E-03  0.523205E+03  0.303591E-03  0.991198E+00  0.771934E-02  0.195723E+03  0.648850E+03  0.656506E+03  0.527266E+03  0.111451E+03  0.213082E+03  0.103190E+03
  0.600000E+00  0.172222E+01  0.969477E+02  0.989071E-02  0.642748E+03  0.489973E-01  0.375822E+03  0.959516E+00  0.645709E+03  0.103434E+03  0.980173E+00  0.136845E-01  0.110039E-03  0.196516E+03  0.105922E-01  0.512968E-01  0.486950E-03  0.524293E+03  0.301953E-03  0.990597E+00  0.832636E-02  0.195751E+03  0.648847E+03  0.656505E+03  0.527149E+03  0.111448E+03  0.213075E+03  0.101455E+03
  0.400000E+00  0.177778E+01  0.888379E+02  0.492876E-02  0.620677E+03  0.311521E-01  0.371058E+03  0.977899E+00  0.622362E+03  0.103273E+03  0.978789E+00  0.147969E-01  0.641056E-04  0.195811E+03  0.114149E-01  0.554931E-01  0.287891E-03  0.502958E+03  0.362976E-03  0.994764E+00  0.395061E-02  0.194884E+03  0.648939E+03  0.656534E+03  0.531049E+03  0.111673E+03  0.212934E+03  0.123259E+03
  0.422222E+00  0.177778E+01  0.891847E+02  0.563409E-02  0.620728E+03  0.359393E-01  0.368053E+03  0.976282E+00  0.622693E+03  0.103275E+03  0.978796E+00  0.147831E-01  0.719636E-04  0.195818E+03  0.114118E-01  0.554478E-01  0.324085E-03  0.503719E+03  0.361534E-03  0.994302E+00  0.441665E-02  0.194906E+03  0.648938E+03  0.656533E+03  0.530976E+03  0.111671E+03  0.212930E+03  0.122039E+03
  0.444444E+00  0.177778E+01  0.895046E+02  0.639666E-02  0.620784E+03  0.410888E-01  0.365203E+03  0.974654E+00  0.623046E+03  0.103277E+03  0.978804E+00  0.147685E-01  0.802779E-04  0.195826E+03  0.114085E-01  0.553996E-01  0.362494E-03  0.504523E+03  0.360017E-03  0.993815E+00  0.490873E-02  0.194929E+03  0.648936E+03  0.656533E+03  0.530898E+03  0.111670E+03  0.212925E+03  0.120916E+03
  0.466667E+00  0.177778E+01  0.897961E+02  0.721677E-02  0.620845E+03  0.465654E-01  0.362515E+03  0.973015E+00  0.623420E+03  0.103279E+03  0.978812E+00  0.147531E-01  0.890365E-04  0.195834E+03  0.114049E-01  0.553484E-01  0.403064E-03  0.505371E+03  0.358428E-03  0.993303E+00  0.542654E-02  0.194953E+03  0.648934E+03  0.656532E+03  0.530816E+03  0.111668E+03  0.212920E+03  0.119891E+03
  0.488889E+00  0.177778E+01  0.900580E+02  0.809420E-02  0.620914E+03  0.523218E-01  0.359995E+03  0.971362E+00  0.623817E+03  0.103281E+03  0.978820E+00  0.147367E-01  0.982245E-04  0.195842E+03  0.114011E-01  0.552941E-01  0.445723E-03  0.506263E+03  0.356768E-03  0.992765E+00  0.596970E-02  0.194978E+03  0.648932E+03  0.656531E+03  0.530728E+03  0.111666E+03  0.212915E+03  0.118962E+03
  0.511111E+00  0.177778E+01  0.902901E+02  0.902820E-02  0.620995E+03  0.582986E-01  0.357648E+03  0.969694E+00  0.624237E+03  0.103283E+03  0.978829E+00  0.147194E-01  0.107824E-03  0.195850E+03  0.113969E-01  0.552366E-01  0.490378E-03  0.507200E+03  0.355038E-03  0.992203E+00  0.653775E-02  0.195004E+03  0.648930E+03  0.656530E+03  0.530635E+03  0.111664E+03  0.212909E+03  0.118128E+03
  0.533333E+00  0.177778E+01  0.904930E+02  0.100175E-01  0.621090E+03  0.644257E-01  0.355480E+03  0.968009E+00  0.624681E+03  0.103285E+03  0.978839E+00  0.147012E-01  0.117812E-03  0.195859E+03  0.113923E-01  0.551758E-01  0.536919E-03  0.508181E+03  0.353240E-03  0.991616E+00  0.713016E-02  0.195031E+03  0.648928E+03  0.656529E+03  0.530538E+03  0.111661E+03  0.212903E+03  0.117383E+03
  0.555556E+00  0.177778E+01  0.906680E+02  0.110600E-01  0.621204E+03  0.706240E-01  0.353497E+03  0.966302E+00  0.625148E+03  0.103288E+03  0.978850E+00  0.146819E-01  0.128165E-03  0.195868E+03  0.113872E-01  0.551115E-01  0.585214E-03  0.509207E+03  0.351375E-03  0.991006E+00  0.774630E-02  0.195060E+03  0.648925E+03  0.656528E+03  0.530435E+03  0.111659E+03  0.212897E+03  0.116720E+03
  0.577778E+00  0.177778E+01  0.908177E+02  0.121533E-01  0.621340E+03  0.768076E-01  0.351705E+03  0.964571E+00  0.625640E+03  0.103290E+03  0.978861E+00  0.146617E-01  0.138853E-03  0.195878E+03  0.113816E-01  0.550436E-01  0.635110E-03  0.508800E+03  0.753194E-02  0.683477E+00  0.260264E+00  0.195089E+03  0.648923E+03  0.656527E+03  0.530326E+03  0.111657E+03  0.212891E+03  0.116130E+03
  0.600000E+00  0.177778E+01  0.909453E+02  0.132940E-01  0.621504E+03  0.828867E-01  0.350111E+03  0.962811E+00  0.626158E+03  0.103292E+03  0.978874E+00  0.146403E-01  0.149844E-03  0.195887E+03  0.113754E-01  0.549719E-01  0.686432E-03  0.507971E+03  0.741866E-02  0.669081E+00  0.275433E+00  0.195119E+03  0.648920E+03  0.656526E+03  0.530212E+03  0.111655E+03  0.212884E+03  0.115601E+03
  0.511111E+00  0.183333E+01  0.857683E+02  0.118695E-01  0.601953E+03  0.101781E+00  0.334785E+03  0.972032E+00  0.607040E+03  0.103158E+03  0.977598E+00  0.156429E-01  0.143416E-03  0.195276E+03  0.121422E-01  0.588075E-01  0.675986E-03  0.493450E+03  0.681188E-02  0.571944E+00  0.375907E+00  0.194422E+03  0.648993E+03  0.656549E+03  0.533339E+03  0.111855E+03  0.212728E+03  0.131057E+03
  0.533333E+00  0.183333E+01  0.854068E+02  0.131781E-01  0.601880E+03  0.112273E+00  0.332584E+03  0.970493E+00  0.607488E+03  0.103160E+03  0.977602E+00  0.156251E-01  0.156859E-03  0.195282E+03  0.121420E-01  0.587501E-01  0.741203E-03  0.492056E+03  0.662966E-02  0.551068E+00  0.398055E+00  0.194451E+03  0.648991E+03  0.656548E+03  0.533244E+03  0.111853E+03  0.212722E+03  0.132177E+03
  0.555556E+00  0.183333E+01  0.849823E+02  0.145570E-01  0.601826E+03  0.122659E+00  0.330574E+03  0.968935E+00  0.607959E+03  0.103161E+03  0.977607E+00  0.156063E-01  0.170804E-03  0.195288E+03  0.121415E-01  0.586892E-01  0.808964E-03  0.490696E+03  0.647235E-02  0.532746E+00  0.417465E+00  0.194480E+03  0.648989E+03  0.656547E+03  0.533143E+03  0.111850E+03  0.212716E+03  0.133530E+03
  0.577778E+00  0.183333E+01  0.844968E+02  0.160026E-01  0.601800E+03  0.132759E+00  0.328760E+03  0.967357E+00  0.608455E+03  0.103163E+03  0.977612E+00  0.155865E-01  0.185213E-03  0.195294E+03  0.121406E-01  0.586249E-01  0.879047E-03  0.489385E+03  0.633968E-02  0.516934E+00  0.434185E+00  0.194511E+03  0.648986E+03  0.656546E+03  0.533037E+03  0.111848E+03  0.212710E+03  0.135118E+03
  0.600000E+00  0.183333E+01  0.839537E+02  0.175102E-01  0.601808E+03  0.142397E+00  0.327149E+03  0.965753E+00  0.608977E+03  0.103164E+03  0.977618E+00  0.155657E-01  0.200041E-03  0.195300E+03  0.121392E-01  0.585568E-01  0.951196E-03  0.488140E+03  0.623078E-02  0.503528E+00  0.448323E+00  0.194543E+03  0.648984E+03  0.656545E+03  0.532925E+03  0.111845E+03  0.212703E+03  0.136941E+03
  0.400000E+00  0.194444E+01  0.814327E+02  0.105495E-01  0.569500E+03  0.180712E+00  0.309565E+03  0.982357E+00  0.576366E+03  0.102946E+03  0.975337E+00  0.174548E-01  0.140973E-03  0.194249E+03  0.135030E-01  0.658333E-01  0.704280E-03  0.465206E+03  0.453284E-02  0.325995E+00  0.637440E+00  0.193265E+03  0.649104E+03  0.656586E+03  0.538339E+03  0.112208E+03  0.212420E+03  0.144681E+03
  0.422222E+00  0.194444E+01  0.804000E+02  0.120913E-01  0.568810E+03  0.208590E+00  0.306401E+03  0.981101E+00  0.576707E+03  0.102946E+03  0.975326E+00  0.174435E-01  0.158872E-03  0.194248E+03  0.135138E-01  0.658018E-01  0.797430E-03  0.462590E+03  0.433338E-02  0.305733E+00  0.659119E+00  0.193291E+03  0.649103E+03  0.656586E+03  0.538270E+03  0.112206E+03  0.212416E+03  0.148897E+03
  0.444444E+00  0.194444E+01  0.792135E+02  0.137603E-01  0.568091E+03  0.236551E+00  0.303408E+03  0.979841E+00  0.577070E+03  0.102945E+03  0.975314E+00  0.174315E-01  0.177900E-03  0.194246E+03  0.135253E-01  0.657684E-01  0.896974E-03  0.460042E+03  0.418038E-02  0.289511E+00  0.676397E+00  0.193318E+03  0.649101E+03  0.656585E+03  0.538198E+03  0.112204E+03  0.212411E+03  0.153992E+03
  0.466667E+00  0.194444E+01  0.778632E+02  0.155560E-01  0.567357E+03  0.263796E+00  0.300591E+03  0.978576E+00  0.577452E+03  0.102945E+03  0.975301E+00  0.174191E-01  0.198039E-03  0.194244E+03  0.135376E-01  0.657335E-01  0.100282E-02  0.457579E+03  0.406555E-02  0.276575E+00  0.690090E+00  0.193346E+03  0.649100E+03  0.656584E+03  0.538121E+03  0.112201E+03  0.212406E+03  0.160142E+03
  0.488889E+00  0.194444E+01  0.763408E+02  0.174754E-01  0.566619E+03  0.289535E+00  0.297954E+03  0.977304E+00  0.577841E+03  0.102944E+03  0.975287E+00  0.174063E-01  0.219262E-03  0.194241E+03  0.135509E-01  0.656982E-01  0.111484E-02  0.455211E+03  0.398239E-02  0.266333E+00  0.700843E+00  0.193375E+03  0.649098E+03  0.656583E+03  0.538040E+03  0.112199E+03  0.212401E+03  0.167576E+03
  0.511111E+00  0.194444E+01  0.746333E+02  0.195166E-01  0.565905E+03  0.313313E+00  0.295507E+03  0.976025E+00  0.578251E+03  0.102944E+03  0.975272E+00  0.173929E-01  0.241525E-03  0.194237E+03  0.135647E-01  0.656609E-01  0.123278E-02  0.452952E+03  0.392551E-02  0.258312E+00  0.709168E+00  0.193405E+03  0.649096E+03  0.656583E+03  0.537955E+03  0.112197E+03  0.212396E+03  0.176594E+03
  0.533333E+00  0.194444E+01  0.727292E+02  0.216749E-01  0.565236E+03  0.334746E+00  0.293254E+03  0.974736E+00  0.578682E+03  0.102943E+03  0.975257E+00  0.173787E-01  0.264778E-03  0.194234E+03  0.135791E-01  0.656215E-01  0.135634E-02  0.450812E+03  0.389084E-02  0.252151E+00  0.715457E+00  0.193436E+03  0.649094E+03  0.656582E+03  0.537866E+03  0.112195E+03  0.212390E+03  0.187602E+03
  0.555556E+00  0.194444E+01  0.706162E+02  0.239443E-01  0.564629E+03  0.353599E+00  0.291203E+03  0.973434E+00  0.579134E+03  0.102942E+03  0.975241E+00  0.173639E-01  0.288962E-03  0.194230E+03  0.135938E-01  0.655798E-01  0.148516E-02  0.448798E+03  0.387519E-02  0.247572E+00  0.720014E+00  0.193468E+03  0.649092E+03  0.656581E+03  0.537772E+03  0.112192E+03  0.212384E+03  0.201159E+03
  0.577778E+00  0.194444E+01  0.682809E+02  0.263170E-01  0.564100E+03  0.369762E+00  0.289359E+03  0.972116E+00  0.579608E+03  0.102941E+03  0.975226E+00  0.173481E-01  0.314005E-03  0.194226E+03  0.136087E-01  0.655356E-01  0.161878E-02  0.446917E+03  0.387606E-02  0.244358E+00  0.723077E+00  0.193502E+03  0.649090E+03  0.656580E+03  0.537672E+03  0.112190E+03  0.212378E+03  0.218058E+03
  0.400000E+00  0.200000E+01  0.783590E+02  0.132195E-01  0.553164E+03  0.331766E+00  0.292708E+03  0.983566E+00  0.564212E+03  0.102859E+03  0.974290E+00  0.182709E-01  0.178018E-03  0.193800E+03  0.141419E-01  0.690671E-01  0.926052E-03  0.445696E+03  0.318339E-02  0.202072E+00  0.771122E+00  0.192816E+03  0.649150E+03  0.656601E+03  0.540320E+03  0.112361E+03  0.212267E+03  0.156323E+03
  0.422222E+00  0.200000E+01  0.767234E+02  0.151576E-01  0.551926E+03  0.370062E+00  0.289501E+03  0.982407E+00  0.564538E+03  0.102858E+03  0.974268E+00  0.182622E-01  0.200926E-03  0.193794E+03  0.141608E-01  0.690471E-01  0.105101E-02  0.442760E+03  0.312220E-02  0.193954E+00  0.779567E+00  0.192842E+03  0.649149E+03  0.656600E+03  0.540254E+03  0.112359E+03  0.212263E+03  0.164083E+03
