3.3030d1	7.6187d-1
3.3423d1	9.2459d-1
3.3841d1	1.0145d0
3.4215d1	1.0077d0
3.4732d1	1.0595d0
3.5035d1	1.1934d0
3.5336d1	1.3722d0
3.5675d1	1.5427d0
3.6162d1	1.6996d0
3.6549d1	1.7552d0
3.6953d1	1.6656d0
3.7176d1	1.4871d0
3.7465d1	1.3181d0
3.7631d1	1.1153d0
3.7735d1	9.7779d-1
3.7900d1	9.0077d-1
3.8039d1	8.2689d-1
3.8370d1	7.6503d-1
3.8896d1	8.1944d-1
3.9395d1	8.7205d-1
3.9970d1	7.9684d-1
4.0225d1	7.0719d-1
4.0581d1	6.2420d-1
4.1076d1	5.7816d-1
4.1683d1	6.4907d-1
4.2152d1	7.4216d-1
4.2593d1	9.0723d-1
4.3262d1	1.2087d0
4.3653d1	1.4437d0
4.4058d1	1.6598d0
4.4469d1	1.6922d0
4.4953d1	1.5959d0
4.5383d1	1.4326d0
4.5710d1	1.2872d0
4.6131d1	1.1515d0
4.6601d1	1.0978d0
4.7184d1	1.1696d0
4.7497d1	1.3381d0
4.7881d1	1.5065d0
4.8283d1	1.6527d0
4.9019d1	1.7459d0
5.0000d1	1.7076d0
