813,0.04891943d0
814,0.04977873d0
815,0.04070812d0
816,0.04139892d0
817,0.04208971d0
818,0.04326472d0
819,0.04474476d0
820,0.03741986d0
821,0.03861797d0
822,0.03981608d0
823,0.04136616d0
824,0.0432682d0
825,0.03680602d0
826,0.03835586d0
827,0.03990569d0
828,0.04110604d0
829,0.04229882d0
830,0.03563085d0
831,0.03660805d0
832,0.03758525d0
833,0.03865479d0
834,0.03981666d0
835,0.03372062d0
836,0.0346767d0
837,0.03563279d0
838,0.03675776d0
839,0.03819808d0
840,0.03284413d0
841,0.03403756d0
842,0.035231d0
843,0.03652196d0
844,0.03735986d0
845,0.03170789d0
846,0.03240342d0
847,0.03309896d0
848,0.03309896d0
849,0.03309896d0
850,0.02761849d0
851,0.02761849d0
852,0.02761849d0
855,1.545782d0
856,1.717744d0
857,0.8741224d0
858,0.9953207d0
859,3.636397d0
860,3.774586d0
861,3.4212d0
862,1.583879d0
863,1.411451d0
864,1.239023d0
865,1.165232d0
866,1.190077d0
867,0.6925497d0
868,0.6939443d0
869,0.6953388d0
870,0.6978216d0
871,0.7010421d0
872,0.4303614d0
873,0.4316892d0
874,0.433017d0
875,0.4405655d0
876,0.4543346d0
877,0.3017518d0
878,0.3106277d0
879,0.3089726d0
880,0.309699d0
881,0.3128068d0
882,0.2104443d0
883,0.2108041d0
884,0.211164d0
885,0.2135523d0
886,0.217969d0
887,0.1543312d0
888,0.1573963d0
889,0.1595746d0
890,0.1620996d0
891,0.1649712d0
892,0.1195964d0
893,0.1216426d0
894,0.1233438d0
895,0.1260637d0
896,0.1298024d0
897,0.09646592d0
898,0.09836135d0
899,0.1002568d0
900,0.1035458d0
901,0.1082284d0
902,0.08388447d0
903,0.08736328d0
904,0.08953407d0
905,0.09215702d0
906,0.09523214d0
907,0.07327105d0
908,0.07467206d0
909,0.07607307d0
910,0.07810373d0
911,0.08076407d0
912,0.06387092d0
913,0.06590772d0
914,0.06689218d0
915,0.06870132d0
916,0.07133513d0
917,0.0565926d0
918,0.05790877d0
919,0.05922494d0
920,0.06088668d0
921,0.06289399d0
922,0.05082069d0
923,0.0523864d0
924,0.05395211d0
925,0.05573466d0
926,0.05773406d0
927,0.04724358d0
928,0.04882491d0
929,0.05005419d0
930,0.05186502d0
931,0.05425739d0
932,0.04487747d0
933,0.04645327d0
934,0.04802906d0
935,0.04924661d0
936,0.05010591d0
937,0.04097114d0
938,0.04166194d0
939,0.04233311d0
940,0.04350812d0
941,0.04518697d0
942,0.03777783d0
943,0.03897595d0
944,0.04017406d0
945,0.04172414d0
946,0.04362618d0
947,0.03709771d0
948,0.03864755d0
949,0.03961359d0
950,0.04081393d0
951,0.04224857d0
952,0.03558969d0
953,0.03656688d0
954,0.03754408d0
955,0.03861362d0
956,0.03977549d0
957,0.03368674d0
958,0.03464282d0
959,0.03545247d0
960,0.03657744d0
961,0.03801776d0
962,0.03269472d0
963,0.03388815d0
964,0.03504634d0
965,0.0363373d0
966,0.03776105d0
967,0.03204092d0
968,0.03273646d0
969,0.03343199d0
970,0.03343199d0
971,0.03343199d0
972,0.02789637d0
973,0.02789637d0
974,0.02789637d0
977,1.664402d0
978,1.819587d0
979,0.8741224d0
980,0.9953207d0
981,1.093082d0
982,4.060858d0
983,3.469077d0
984,1.548752d0
985,1.376324d0
986,1.203896d0
987,1.130104d0
988,1.154949d0
989,0.6725258d0
990,0.6948071d0
991,0.7170884d0
992,0.7352365d0
993,0.7413546d0
994,0.4550324d0
995,0.4563602d0
996,0.457688d0
997,0.4652365d0
998,0.4790056d0
999,0.3176553d0
1000,0.3160002d0
1001,0.314345d0
1002,0.3150714d0
1003,0.3181793d0
1004,0.2157799d0
1005,0.2161398d0
1006,0.2164996d0
1007,0.2188879d0
1008,0.2233047d0
1009,0.158034d0
1010,0.1602123d0
1011,0.1623905d0
1012,0.1649155d0
1013,0.1677871d0
1014,0.1216029d0
1015,0.1233041d0
1016,0.1250052d0
1017,0.1277252d0
1018,0.1314639d0
1019,0.09850492d0
1020,0.1004003d0
1021,0.1022958d0
1022,0.1055848d0
1023,0.1102674d0
1024,0.08539929d0
1025,0.08757008d0
1026,0.08974086d0
1027,0.09236382d0
1028,0.09543894d0
1029,0.07434686d0
1030,0.07574786d0
1031,0.07714886d0
1032,0.07917953d0
1033,0.08183987d0
1034,0.06469458d0
1035,0.06567904d0
1036,0.0666635d0
1037,0.06847263d0
1038,0.07110644d0
1039,0.05714013d0
1040,0.05845629d0
1041,0.05977247d0
1042,0.06143421d0
1043,0.06344151d0
1044,0.05125578d0
1045,0.05282149d0
1046,0.0543872d0
1047,0.05616976d0
1048,0.05816915d0
1049,0.0475877d0
1050,0.04881697d0
1051,0.05004624d0
1052,0.05185707d0
1053,0.05424945d0
1054,0.04520465d0
1055,0.04678044d0
1056,0.04835624d0
1057,0.04957379d0
1058,0.05043309d0
1059,0.04123416d0
1060,0.04190533d0
1061,0.0425765d0
1062,0.04375151d0
1063,0.04543036d0
1064,0.03813581d0
1065,0.03933392d0
1066,0.04053204d0
1067,0.04208212d0
1068,0.04398416d0
1069,0.0373894d0
1070,0.03835544d0
1071,0.03932148d0
1072,0.04052182d0
1073,0.04195647d0
1074,0.03554852d0
1075,0.03652572d0
1076,0.03750292d0
1077,0.03857245d0
1078,0.03973432d0
1079,0.03365286d0
1080,0.0344625d0
1081,0.03527215d0
1082,0.03639713d0
1083,0.03783744d0
1084,0.03254531d0
1085,0.03370349d0
1086,0.03486168d0
1087,0.03615265d0
1088,0.03757639d0
1089,0.03237396d0
1090,0.03306949d0
1091,0.03376503d0
1092,0.03376503d0
1093,0.03376503d0
1094,0.02817426d0
1095,0.02817426d0
1096,0.02817426d0
1099,1.885791d0
1100,1.989591d0
1101,0.9266288d0
1102,0.9953207d0
1103,1.093082d0
1104,1.233071d0
1105,4.465044d0
1106,1.862963d0
1107,1.620668d0
1108,1.378372d0
1109,1.248955d0
1110,1.232418d0
1111,0.6930961d0
1112,0.7153774d0
1113,0.7376587d0
1114,0.7558067d0
1115,0.7698216d0
1116,0.4797034d0
1117,0.4810311d0
1118,0.4823589d0
1119,0.4899074d0
1120,0.5036766d0
1121,0.3230277d0
1122,0.3213727d0
1123,0.3197175d0
1124,0.3204439d0
1125,0.3235517d0
1126,0.2193881d0
1127,0.2214754d0
1128,0.2218353d0
1129,0.2242236d0
1130,0.2286403d0
1131,0.16085d0
1132,0.1630282d0
1133,0.1652065d0
1134,0.1677315d0
1135,0.1706031d0
1136,0.1232644d0
1137,0.1249655d0
1138,0.1266667d0
1139,0.1293866d0
1140,0.1331253d0
1141,0.09971542d0
1142,0.1024393d0
1143,0.1043348d0
1144,0.1076238d0
1145,0.1123064d0
1146,0.08560609d0
1147,0.08777688d0
1148,0.08994767d0
1149,0.09257062d0
1150,0.09564573d0
1151,0.07450292d0
1152,0.07682366d0
1153,0.07822467d0
1154,0.08025534d0
1155,0.08291567d0
1156,0.06446589d0
1157,0.06545035d0
1158,0.06643482d0
1159,0.06824395d0
1160,0.07087777d0
1161,0.05696292d0
1162,0.05900382d0
1163,0.06031999d0
1164,0.06198173d0
1165,0.06398904d0
1166,0.05168458d0
1167,0.05325659d0
1168,0.0548223d0
1169,0.05660485d0
1170,0.05860424d0
1171,0.04757975d0
1172,0.04880903d0
1173,0.0500383d0
1174,0.05184913d0
1175,0.05424151d0
1176,0.04519831d0
1177,0.04710763d0
1178,0.04868342d0
1179,0.04990097d0
1180,0.05076027d0
1181,0.04147755d0
1182,0.04214872d0
1183,0.04281989d0
1184,0.0439949d0
1185,0.04567375d0
1186,0.03833284d0
1187,0.0396919d0
1188,0.04089002d0
1189,0.04244009d0
1190,0.04434214d0
1191,0.03709729d0
1192,0.03806333d0
1193,0.03902938d0
1194,0.04022972d0
1195,0.04166436d0
1196,0.03530921d0
1197,0.03648455d0
1198,0.03746175d0
1199,0.03853128d0
1200,0.03969315d0
1201,0.03347255d0
1202,0.03428219d0
1203,0.03509183d0
1204,0.03621681d0
1205,0.03765712d0
1206,0.03236065d0
1207,0.03351884d0
1208,0.03467702d0
1209,0.03596799d0
1210,0.03739174d0
1211,0.03222067d0
1212,0.03340252d0
1213,0.03409806d0
1214,0.03409806d0
1215,0.03409806d0
1216,0.02845216d0
1217,0.02845216d0
1218,0.02845216d0
1221,2.261335d0
1222,2.365135d0
1223,1.092861d0
1224,1.092972d0
1225,1.093082d0
1226,1.233071d0
1227,1.449989d0
1228,2.513931d0
1229,2.07164d0
1230,1.692584d0
1231,1.563167d0
1232,1.546629d0
1233,0.8722082d0
1234,0.8423361d0
1235,0.8124639d0
1236,0.7989036d0
1237,0.8016552d0
1238,0.4922923d0
1239,0.5008692d0
1240,0.5070299d0
1241,0.5145783d0
1242,0.5120108d0
1243,0.3284002d0
1244,0.3267451d0
1245,0.32509d0
1246,0.3258163d0
1247,0.3289242d0
1248,0.2229963d0
1249,0.2250836d0
1250,0.2271709d0
1251,0.2295592d0
1252,0.232698d0
1253,0.1636659d0
1254,0.1658442d0
1255,0.1680225d0
1256,0.1705474d0
1257,0.1729348d0
1258,0.1249259d0
1259,0.126627d0
1260,0.1283282d0
1261,0.1310481d0
1262,0.1347868d0
1263,0.1009259d0
1264,0.1036498d0
1265,0.1063738d0
1266,0.1096628d0
1267,0.1125847d0
1268,0.08581289d0
1269,0.08798368d0
1270,0.09015446d0
1271,0.09277742d0
1272,0.09585253d0
1273,0.07465899d0
1274,0.07697973d0
1275,0.07930046d0
1276,0.08133113d0
1277,0.08261698d0
1278,0.06423721d0
1279,0.06522167d0
1280,0.06620613d0
1281,0.06801527d0
1282,0.07064908d0
1283,0.05678572d0
1284,0.05882662d0
1285,0.06086752d0
1286,0.06252926d0
1287,0.06453656d0
1288,0.05211337d0
1289,0.05368538d0
1290,0.05525739d0
1291,0.05703994d0
1292,0.0585942d0
1293,0.04757182d0
1294,0.04880108d0
1295,0.05003036d0
1296,0.05184118d0
1297,0.05423357d0
1298,0.04519198d0
1299,0.04710129d0
1300,0.0490106d0
1301,0.05022814d0
1302,0.05106303d0
1303,0.04172094d0
1304,0.04239211d0
1305,0.04306328d0
1306,0.0442383d0
1307,0.04591715d0
1308,0.03852987d0
1309,0.03988894d0
1310,0.041248d0
1311,0.04279808d0
1312,0.04398365d0
1313,0.03680519d0
1314,0.03777123d0
1315,0.03873727d0
1316,0.03993761d0
1317,0.04137225d0
1318,0.0350699d0
1319,0.03624524d0
1320,0.03742058d0
1321,0.03849011d0
1322,0.03947403d0
1323,0.03329223d0
1324,0.03410187d0
1325,0.03491151d0
1326,0.0360365d0
1327,0.03743426d0
1328,0.03217599d0
1329,0.03333418d0
1330,0.03449236d0
1331,0.03578333d0
1332,0.03720708d0
1333,0.03206739d0
1334,0.03324924d0
1335,0.03443109d0
1336,0.03443109d0
1337,0.03443109d0
1338,0.02873005d0
1339,0.02873005d0
1340,0.02873005d0
1343,2.633738d0
1344,2.469799d0
1345,1.029912d0
1346,1.030022d0
1347,1.030133d0
1348,1.170121d0
1349,1.449989d0
1350,0.8606063d0
1351,2.722607d0
1352,2.280316d0
1353,1.978273d0
1354,1.821622d0
1355,0.9490951d0
1356,0.9192228d0
1357,0.8893507d0
1358,0.8757904d0
1359,0.8785419d0
1360,0.5393465d0
1361,0.5375631d0
1362,0.5357797d0
1363,0.5336042d0
1364,0.5310367d0
1365,0.3406647d0
1366,0.3390097d0
1367,0.3366459d0
1368,0.3368999d0
1369,0.3400078d0
1370,0.2304402d0
1371,0.2325274d0
1372,0.2346147d0
1373,0.2362935d0
1374,0.2394323d0
1375,0.1683394d0
1376,0.1705177d0
1377,0.1726959d0
1378,0.174486d0
1379,0.1768734d0
1380,0.1277323d0
1381,0.1294334d0
1382,0.1311346d0
1383,0.1338508d0
1384,0.1375896d0
1385,0.1029679d0
1386,0.1056919d0
1387,0.1084158d0
1388,0.1103064d0
1389,0.1132284d0
1390,0.08629109d0
1391,0.08846188d0
1392,0.09063266d0
1393,0.09325562d0
1394,0.09633073d0
1395,0.07501988d0
1396,0.07734062d0
1397,0.07966135d0
1398,0.08172577d0
1399,0.0830116d0
1400,0.06453934d0
1401,0.0655238d0
1402,0.06650826d0
1403,0.06833457d0
1404,0.07096838d0
1405,0.05703314d0
1406,0.05907404d0
1407,0.06111494d0
1408,0.06313904d0
1409,0.06514635d0
1410,0.05259092d0
1411,0.05416293d0
1412,0.05573494d0
1413,0.05687813d0
1414,0.05843239d0
1415,0.04744384d0
1416,0.04867311d0
1417,0.04990238d0
1418,0.05170157d0
1419,0.05409395d0
1420,0.04508055d0
1421,0.04698986d0
1422,0.04889917d0
1423,0.05070217d0
1424,0.05153706d0
1425,0.04210202d0
1426,0.04277318d0
1427,0.04344436d0
1428,0.04461937d0
1429,0.04629822d0
1430,0.03883836d0
1431,0.04019742d0
1432,0.04155648d0
1433,0.04267439d0
1434,0.04385997d0
1435,0.03670441d0
1436,0.03767045d0
1437,0.03863649d0
1438,0.03983684d0
1439,0.04127147d0
1440,0.03498733d0
1441,0.03616267d0
1442,0.03733801d0
1443,0.03861099d0
1444,0.0395949d0
1445,0.03339169d0
1446,0.03420134d0
1447,0.03501098d0
1448,0.03611469d0
1449,0.03751246d0
1450,0.03224079d0
1451,0.03339897d0
1452,0.03455715d0
1453,0.03561416d0
1454,0.03703791d0
1455,0.03192696d0
1456,0.03310882d0
1457,0.03429067d0
1458,0.03429067d0
1459,0.03429067d0
1460,0.02861287d0
1461,0.02861287d0
1462,0.02861287d0
1465,6.886745d0
1466,3.1091d0
1467,1.284171d0
1468,1.22084d0
1469,1.157508d0
1470,1.170614d0
1471,1.38704d0
1472,0.8606063d0
1473,0.9725987d0
1474,2.931284d0
1475,2.634386d0
1476,2.477735d0
1477,1.323103d0
1478,1.162399d0
1479,1.001694d0
1480,0.9230439d0
1481,0.926448d0
1482,0.569064d0
1483,0.5672807d0
1484,0.5654972d0
1485,0.5633218d0
1486,0.5603878d0
1487,0.3586405d0
1488,0.3560405d0
1489,0.3534406d0
1490,0.3536946d0
1491,0.3568025d0
1492,0.2417196d0
1493,0.243807d0
1494,0.2440257d0
1495,0.2457045d0
1496,0.2488433d0
1497,0.1748704d0
1498,0.1770487d0
1499,0.1782413d0
1500,0.1800313d0
1501,0.1824187d0
1502,0.1316836d0
1503,0.1333847d0
1504,0.1350786d0
1505,0.1377949d0
1506,0.1415336d0
1507,0.1058414d0
1508,0.1085654d0
1509,0.1093689d0
